ORISPL_CODE,UNITID,NAME,STATE,FUEL,GAS,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
55282,CTG1,Arlington Valley Energy Facility,AZ,NG,SO2,,1466.37,3305.317,3192.628,2773.943,3551.133,3360.191,1998.374,1626.286,2615.766,2561.254,3617.745,3095.268,2444.854,3950.548,4204.953,2914.953,38.137
55282,CTG1,Arlington Valley Energy Facility,AZ,NG,NOX,,30816.19,67561.413,60286.584,46758.463,55123.619,51306.078,33037.494,26852.255,35902.024,38392.552,52273.401,46153.143,39754.062,54167.721,55980.672,37549.839,666.834
55282,CTG1,Arlington Valley Energy Facility,AZ,NG,gen,,228322.17,521947.66,492298.49,432967.46,863962.28,817434.51,480592.65,389437.38,614688.28,607090.39,852741.95,722186.09,569644.45,938452.51,975874.45,689179.58,9040.16
55282,CTG2,Arlington Valley Energy Facility,AZ,NG,CO2,,159424.231,303597.183,342782.899,313122.581,361792.41,323923.123,219439.098,187476.058,260833.462,253358.384,391693.029,277690.124,253078.308,392297.5,415129.965,289059.415,1490.116
55282,CTG2,Arlington Valley Energy Facility,AZ,NG,SO2,,1609.579,3065.168,3460.793,3161.318,3652.71,3270.36,2218.281,1905.73,2651.389,2575.396,3981.612,2822.778,2572.612,3987.712,4191.422,2918.507,15.044
55282,CTG2,Arlington Valley Energy Facility,AZ,NG,NOX,,35543.657,56821.845,63054.444,56087.394,58365.432,51041.389,36335.178,30185.049,34650.466,38091.973,53667.113,44050.893,54063.523,54167.233,54431.709,36079.286,630.041
55282,CTG2,Arlington Valley Energy Facility,AZ,NG,gen,,252679.32,486708.59,541519.72,494283.15,883341.98,794853.2,531914,451133.41,622030.34,612679.92,942453.87,657985.59,599989.88,953684.49,978988.8,696180.54,3476.82
55283,1,Front Range Power Plant,CO,NG,CO2,,,318548.913,577727.3,442258.821,516254.052,663077.104,491093.76,437143.35,302881.626,327722.826,293349.353,407307.499,447994.797,394946.201,511923.59,260957.002,66030.447
55283,1,Front Range Power Plant,CO,NG,SO2,,,3216.147,5826.804,4465.102,5212.18,6694.522,4958.243,4413.768,3057.996,3308.977,2961.959,4112.521,4523.307,3987.727,5168.814,2634.812,666.701
55283,1,Front Range Power Plant,CO,NG,NOX,,,183786.132,309344.039,229313.237,305899.732,351947.345,299569.462,275173.957,178144.729,159634.596,181089.868,227384.298,231008.377,210705.181,279634.742,135827.591,33781.419
55283,1,Front Range Power Plant,CO,NG,gen,,,708146.75,1291274.59,966780.8,1137174.91,1485824.78,1071629.95,948137.6,626966.69,668075.77,631485.5,881241.85,985078.02,851036.71,1114514.75,567293.63,141110.29
55283,2,Front Range Power Plant,CO,NG,CO2,,,305051.967,599105.241,473755.722,532175.945,615321.66,521385.043,473958.035,408800.427,320598.95,322929.397,354760.568,397237.504,440750.279,563940.768,363561.292,75167.148
55283,2,Front Range Power Plant,CO,NG,SO2,,,3079.844,6046.801,4783.111,5372.932,6212.363,5264.1,4785.485,4127.657,3237.073,3260.559,3582.038,4010.842,4450.175,5693.934,3670.764,758.931
55283,2,Front Range Power Plant,CO,NG,NOX,,,167282.432,317277.446,287316.325,246026.716,278726.747,360285.315,305864.191,208213.949,168306.013,184981.181,186096.983,249943.847,244503.992,296035.755,205689.653,41174.503
55283,2,Front Range Power Plant,CO,NG,gen,,,692174.56,1344723.53,1043642.34,1168532.58,1387211.11,1157949.32,1030376.21,851572.95,688819.82,723541.41,780837.9,884586.72,960154.69,1243916.87,786709.82,170967.45
55295,1,Blythe Energy,CA,NG,CO2,,,89750.519,246123.253,201354.978,239335.248,278579.855,297112.047,295417.135,269763.565,285754.732,369198.879,358838.157,376665.517,300352.076,185994.957,217546.218,51926.09
55295,1,Blythe Energy,CA,NG,SO2,,,906.117,2484.921,2032.915,2416.424,2812.602,2999.697,2982.722,2723.671,2885.241,3727.696,3623.091,3802.643,3032.756,1877.935,2196.515,524.272
55295,1,Blythe Energy,CA,NG,NOX,,,267380.485,70125.114,56515.686,65873.157,74563.246,74707.391,52094.554,45570.035,47575.404,60304.84,57405.221,64590.15,48665.173,34422.8,33466.899,7913.054
55295,1,Blythe Energy,CA,NG,gen,,,128985.58,407908.43,325944.45,386745.97,452611.08,482509.67,478075.9,437754.6,452445.11,578758.23,567295.39,586319.13,454742.89,293129.87,336079.71,79378.67
55295,2,Blythe Energy,CA,NG,CO2,,,87820.349,290172.384,195890.139,225498.883,264948.924,311465.374,301688.498,276801.701,254392.615,381803.999,439424.884,362194.055,293543.013,193967.278,243296.469,71509.635
55295,2,Blythe Energy,CA,NG,SO2,,,886.618,2929.643,1977.76,2276.243,2674.956,3144.552,3046.039,2794.754,2568.525,3854.951,4436.721,3656.976,2964.009,1958.456,2456.475,722.013
55295,2,Blythe Energy,CA,NG,NOX,,,399448.433,91657.228,57287.534,67650.564,74282.708,80340.279,59457.235,47900.667,53324.788,63732.164,70544.062,65037.05,51008.778,36660.617,32530.273,8148.963
55295,2,Blythe Energy,CA,NG,gen,,,126629.02,471444.2,318797.48,368089.45,433138.09,510110.06,490974.94,447244.87,394747.26,597103.2,695959.55,570502.49,462942.94,303140.29,372822.15,109631.15
55306,1CTGA,Gila River Power Station,AZ,NG,CO2,,,178900.375,376846.85,208988.6,281107.5,417510.207,501582.585,348976.065,371271.665,77552.695,120489.346,231079.354,154597.528,210224.758,267695.555,1684.126,
55306,1CTGA,Gila River Power Station,AZ,NG,SO2,,,1806.212,3804.666,2109.987,2838.061,4215.21,5062.481,3523.753,3748.583,783.031,1216.554,2333.103,1560.882,2122.631,2702.863,17.004,
55306,1CTGA,Gila River Power Station,AZ,NG,NOX,,,75045.596,186563.308,128759.809,125748.47,127862.405,90764.702,70397.508,73716.955,26788.876,35156.646,50035.878,37651.517,30604.95,34381.256,1905.804,
55306,1CTGA,Gila River Power Station,AZ,NG,gen,,,267075.5,568243.75,444800.75,667409.5,1030782.54,1226420.93,842574.92,889906.89,183521.98,293550.26,564201.48,380475.69,526523.2,631096.5,3580.52,
55306,1CTGB,Gila River Power Station,AZ,NG,CO2,,,160491.375,363397.975,194867.75,216630.1,449333.275,515571.69,337866.233,369639.375,66669.065,150018.906,269068.082,223853.784,207834.205,118841.012,14.692,
55306,1CTGB,Gila River Power Station,AZ,NG,SO2,,,1620.331,3668.89,1967.404,2187.07,4536.526,5198.77,3414.602,3732.04,673.132,1514.706,2716.695,2260.165,2098.454,1199.932,0.148,
55306,1CTGB,Gila River Power Station,AZ,NG,NOX,,,69494.577,163217.977,76954.801,100768.197,194424.703,93747.78,65095.683,62188.333,19926.24,39504.777,61460.935,51042.43,28057.691,18077.552,51.04,
55306,1CTGB,Gila River Power Station,AZ,NG,gen,,,242980.5,558600.25,420433.75,511958.25,1117002.33,1258935.3,823817.15,889678.11,158598.58,367235.36,659394.02,548224.32,517496.73,284249.97,14.75,
55306,2CTGA,Gila River Power Station,AZ,NG,CO2,,,215014.725,350850.6,269425.975,239881.9,337707.56,462341.313,374616.2,265279.628,65361.697,110830.44,233569.496,160835.033,285059.149,225191.557,5188.34,
55306,2CTGA,Gila River Power Station,AZ,NG,SO2,,,2170.825,3542.256,2720.144,2421.871,3409.509,4661.569,3786.33,2678.392,659.965,1119.001,2358.263,1623.902,2878.121,2273.687,52.382,
55306,2CTGA,Gila River Power Station,AZ,NG,NOX,,,82498.366,145744.944,402979.788,87813.447,152281.802,79543.682,68945.16,57014.944,23274.275,29903.723,50376.626,36716.639,39047.502,29233.998,2161.569,
55306,2CTGA,Gila River Power Station,AZ,NG,gen,,,328584.5,535935,577174.5,567710,836845.34,1117746.91,912908.8,641584.36,157023.47,270917.84,567777.95,391955.83,703702.66,524554.73,12174.98,
55306,2CTGB,Gila River Power Station,AZ,NG,CO2,,,201637.2,359243.1,262736.025,257490.675,245639.979,472439.363,374652.824,262847.398,51745.273,165931.205,213411.861,210936.065,252250.385,219995.202,5393.595,
55306,2CTGB,Gila River Power Station,AZ,NG,SO2,,,2035.735,3626.929,2652.602,2599.664,2480.023,4764.202,3787.882,2653.797,522.46,1675.357,2154.728,2129.717,2546.938,2221.25,54.461,
55306,2CTGB,Gila River Power Station,AZ,NG,NOX,,,107012.331,118080.403,654248.366,337164.536,91707.134,88219.931,68805.382,52514.143,15968.064,40186.689,46359.466,43569.166,33737.81,30819.464,1937.789,
55306,2CTGB,Gila River Power Station,AZ,NG,gen,,,310144.75,551249,555106.5,617010,606587.31,1130062.84,904891.29,625543.06,124092.13,403231.16,521335.74,513497.13,623178.38,509749.82,11934.16,
55306,3CTGA,Gila River Power Station,AZ,NG,CO2,,,198413.85,425970.4,297271.65,395339.6,342484.767,252854.751,338339.328,334870.126,316683.861,356824.912,503217.159,281402.517,482996.104,521506.435,392536.495,84589.656
55306,3CTGA,Gila River Power Station,AZ,NG,SO2,,,2003.189,4300.663,3001.292,3991.345,3457.723,2548.726,3419.378,3381.019,3197.385,3602.628,5080.716,2841.212,4876.67,5265.47,3963.391,854.094
55306,3CTGA,Gila River Power Station,AZ,NG,NOX,,,80448.852,174121.674,271303.15,101088.896,168908.557,59622.634,64705.609,71729.732,60099.098,73704.972,122881.097,73099.452,71013.489,78495.882,50794.334,10202.319
55306,3CTGA,Gila River Power Station,AZ,NG,gen,,,289460,632970.75,616553.25,940906,837748.81,611677.92,828817.55,800431.88,770597.65,891553.17,1243127.42,683403.1,1165295.29,1268256.85,959225.4,210556.93
55306,3CTGB,Gila River Power Station,AZ,NG,CO2,,,164186.9,392170.107,240516.725,358258.825,357789.986,261691.435,338887.083,304365.208,314704.61,359539.489,512151.361,270916.558,508591.241,548311.945,296001.769,81403.385
55306,3CTGB,Gila River Power Station,AZ,NG,SO2,,,1657.649,3959.387,2428.323,3617.043,3612.248,2639.024,3432.206,3073.018,3177.428,3630.011,5170.888,2735.299,5135.132,5536.049,2988.666,821.92
55306,3CTGB,Gila River Power Station,AZ,NG,NOX,,,70248.32,110815.446,137143.811,94190.335,108945.922,52939.345,54337.134,62144.019,53063.878,55181.397,110558.508,57035.648,78716.058,82055.09,46504.735,10276.4
55306,3CTGB,Gila River Power Station,AZ,NG,gen,,,242782,591221.12,517218.25,848771,897095.48,641500.49,829018.71,733176.28,770541.94,902356.13,1264693.69,656329.57,1218803.48,1324045.77,720856.41,202353.91
55306,4CTGA,Gila River Power Station,AZ,NG,CO2,,,203814,381928.025,313550.75,392225.8,485224.964,483312.511,378603.587,373630.388,362662.57,508074.257,440068.869,299944.355,522435.569,677830.504,251182.64,38128.427
55306,4CTGA,Gila River Power Station,AZ,NG,SO2,,,2057.732,3855.999,3165.625,3959.897,4898.884,4878.701,3829.728,3772.533,3661.698,5129.876,4443.315,3028.485,5274.947,6843.91,2536.08,384.966
55306,4CTGA,Gila River Power Station,AZ,NG,NOX,,,85993.598,171404.917,464262.564,474951.894,101456.441,105532.593,83763.784,102664.041,98829.894,89103.975,75720.542,69613.494,81788.972,92885.374,44445.749,7274.398
55306,4CTGA,Gila River Power Station,AZ,NG,gen,,,304058.5,585053.25,663025.25,937512,1193617.36,1173801.48,915486.38,904772.98,875254.74,1232369.99,1046366.94,716699.69,1244342.92,1612752.96,598571.99,92529.94
55306,4CTGB,Gila River Power Station,AZ,NG,CO2,,,209648.3,399794.875,263042.425,345881.475,536757.944,492533.974,399797.656,391538.048,391997.677,541509.829,392049.36,311939.503,427086.06,631479.922,207935.681,34978.558
55306,4CTGB,Gila River Power Station,AZ,NG,SO2,,,2116.653,4036.369,2655.671,3492.018,5419.214,4971.684,4041.167,3953.251,3957.875,5467.429,3958.429,3149.569,4312.129,6375.802,2099.449,353.2
55306,4CTGB,Gila River Power Station,AZ,NG,NOX,,,95738.43,159375.652,135447.348,301660.186,706633.633,115471.184,100982.634,111918.439,95059.417,85599.545,88309.232,63795.147,67199.34,93602.5,36608.221,24311.048
55306,4CTGB,Gila River Power Station,AZ,NG,gen,,,315045.5,617531,568765.5,803978,1318312.83,1195072.99,962721.92,949452.44,941160.41,1309726.63,930327.47,751868.21,1021578.35,1506981.33,495859.22,84833.94
55322,CTG-1,Chuck Lenzie Generating Station,NV,NG,CO2,,,,,,403487.215,722971.91,749450.639,725908.126,763020.213,726295.626,659597.631,721229.883,722823.055,792266.043,742164.407,510558.747,92771.417
55322,CTG-1,Chuck Lenzie Generating Station,NV,NG,SO2,,,,,,4073.73,7299.272,7566.651,7329.302,7703.977,7333.181,6659.779,7282.074,7298.093,7999.198,7493.413,5154.984,936.684
55322,CTG-1,Chuck Lenzie Generating Station,NV,NG,NOX,,,,,,65099.434,111804.332,124754.991,123527.615,141003.462,125227.496,104989.385,124425.717,119266.816,109131.536,120270.609,91820.186,15842.108
55322,CTG-1,Chuck Lenzie Generating Station,NV,NG,gen,,,,,,885258.98,1742646.09,1795248.65,1747697.55,1843177.64,1740210.58,1583042.19,1722620.56,1707531.52,1881907.02,1753482.32,1193257.38,219337.65
55322,CTG-2,Chuck Lenzie Generating Station,NV,NG,CO2,,,,,,412812.36,745732.522,757260.35,741543.54,796619.165,741162.228,642077.728,705005.443,659750.75,799643.456,697102.947,512367.895,92135.663
55322,CTG-2,Chuck Lenzie Generating Station,NV,NG,SO2,,,,,,4167.857,7529.032,7645.51,7487.246,8043.203,7483.346,6482.954,7118.302,6661.298,8073.782,7038.541,5173.267,930.264
55322,CTG-2,Chuck Lenzie Generating Station,NV,NG,NOX,,,,,,61956.233,113656.666,124903.901,126762.389,144890.197,133309.047,111773.478,124757.288,116012.33,127833.633,119450.293,84775.951,15457.584
55322,CTG-2,Chuck Lenzie Generating Station,NV,NG,gen,,,,,,919206.22,1754882.46,1782284.13,1746930.91,1879919.33,1743507.39,1523636.99,1660948.58,1542507.32,1877231.27,1640175.26,1197290.49,217352.16
55322,CTG-3,Chuck Lenzie Generating Station,NV,NG,CO2,,,,,,555944.48,741992.527,755643.12,779127.281,790238.775,597549.569,733824.263,706358.006,663506.844,790145.87,668810.236,475138.968,69653.421
55322,CTG-3,Chuck Lenzie Generating Station,NV,NG,SO2,,,,,,5612.949,7491.292,7629.138,7866.644,7978.8,6033.283,7409.22,7131.906,6699.317,7977.897,6752.786,4797.324,703.266
55322,CTG-3,Chuck Lenzie Generating Station,NV,NG,NOX,,,,,,81342.406,111733.063,123979.732,135166.181,134427.303,107070.589,111943.69,111980.382,98157.423,109348.764,113526.89,81541.06,12356.696
55322,CTG-3,Chuck Lenzie Generating Station,NV,NG,gen,,,,,,1255454.65,1742918.13,1778813.77,1856025.61,1846579.26,1390723.51,1728760.11,1665332.68,1543753.31,1860036.46,1577653.52,1108983.5,163064.76
55322,CTG-4,Chuck Lenzie Generating Station,NV,NG,CO2,,,,,,542378.121,735355.979,732237.07,751421.883,767226.814,574763.077,733931.692,725943.25,633646.909,787752.591,670841.821,518403.98,79341.888
55322,CTG-4,Chuck Lenzie Generating Station,NV,NG,SO2,,,,,,5475.988,7424.232,7392.812,7586.815,7746.416,5803.203,7410.314,7329.672,6397.752,7953.6,6773.326,5234.163,801.083
55322,CTG-4,Chuck Lenzie Generating Station,NV,NG,NOX,,,,,,78277.15,111489.393,118531.649,127136.914,131310.863,102278.219,117204.972,109533.688,110948.056,125349.758,115695.947,86947.735,13324.69
55322,CTG-4,Chuck Lenzie Generating Station,NV,NG,gen,,,,,,1228362.06,1737493.47,1721380.33,1786516.17,1815394.79,1343962.38,1739787.65,1708891.47,1477355.43,1848378.44,1574993.64,1196906.75,184318.02
55328,CTG-1,Hermiston Power Plant,OR,NG,CO2,,337695.55,533328.05,837648.45,755345.675,617659.323,678636.853,801969.576,740815.223,657891.264,253496.807,629589.851,781042.326,674408.216,866333.276,687644.282,419798.531,98693.289
55328,CTG-1,Hermiston Power Plant,OR,NG,SO2,,3409.357,5384.627,8457.033,7625.99,6235.969,6851.62,8074.236,7478.561,6642.46,2559.451,6356.697,7885.897,6809.25,8747.022,6942.895,4238.532,996.474
55328,CTG-1,Hermiston Power Plant,OR,NG,NOX,,93768.48,143019.304,215215.111,197871.029,160070.637,177286.471,210853.421,195724.075,174997.041,72892.712,185198.53,217266.037,181119.662,225496.468,182364.193,113341.956,27000.239
55328,CTG-1,Hermiston Power Plant,OR,NG,gen,,532855,851753.5,1337229,1827146.75,1473223.05,1608301.87,1919667.22,1778939.95,1584142.57,611166.58,1513993.15,1884277.44,1610060.24,2068222.2,1626236.69,986266.12,232263.61
55328,CTG-2,Hermiston Power Plant,OR,NG,CO2,,318112.8,522367.35,806085.55,748580.1,628269.951,649949.597,785583.973,735726.834,721413.562,237641.668,602102.075,775190.038,657414.711,887719.591,691178.028,406486.722,101197.006
55328,CTG-2,Hermiston Power Plant,OR,NG,SO2,,3211.695,5273.911,8138.423,7557.72,6343.062,6562.032,7917.937,7408.207,7283.799,2399.36,6079.198,7826.777,6637.652,8962.933,6978.53,4104.069,1021.752
55328,CTG-2,Hermiston Power Plant,OR,NG,NOX,,91895.675,141838.384,205620.424,195755.178,163684.67,170611.057,202218.353,190308.45,187848.195,67209.192,172717.023,204436.739,174390.879,229029.889,185645.692,111632.373,26954.863
55328,CTG-2,Hermiston Power Plant,OR,NG,gen,,509249.5,847817,1308790.75,1824456.5,1501679.73,1548437.74,1888921.83,1773215.08,1737578.52,576404.51,1453921.25,1872341.3,1571516.56,2114346.74,1626602.84,953174.84,238105.32
55333,1,"Delta Energy Center, LLC",CA,NG,CO2,,518663.692,759916.678,833507.06,756037.231,747978.536,784989.343,688271.812,702742.421,683862.058,639435.241,823722.176,820018.103,755169.247,741547.985,504861.225,58070.668,39333.618
55333,1,"Delta Energy Center, LLC",CA,NG,SO2,,5236.505,7672.289,8415.17,7632.985,7551.667,7925.322,6948.883,7095.316,6904.751,6456.079,8316.76,8279.365,7624.678,7487.139,5097.456,586.329,397.133
55333,1,"Delta Energy Center, LLC",CA,NG,NOX,,81183.042,3446227.639,120126.302,97146.376,97024.581,93704.269,83561.079,103062.541,89843.719,86437.559,115002.253,137399.498,124380.821,100912.149,72326.474,10478.785,6333.8
55333,1,"Delta Energy Center, LLC",CA,NG,gen,,826495.32,1221051.03,1304376.27,1915264.03,1851952.83,1926540.52,1708024.81,1756929.25,1681801.85,1571739.96,2030321.27,2030535.7,1844889.34,1821444.62,1219687.06,131658.51,96500.48
55333,2,"Delta Energy Center, LLC",CA,NG,CO2,,473041.429,734959.273,781073.898,764940.829,581371.436,740143.453,695838.834,662555.628,521518.722,551396.707,776916.947,765562.036,796078.678,718875.641,461520.001,57095.949,30398.962
55333,2,"Delta Energy Center, LLC",CA,NG,SO2,,4775.902,7420.259,7885.854,7723.041,5869.609,7472.648,7025.29,6689.567,5265.623,5567.193,7844.223,7729.658,8037.73,7258.262,4659.811,576.475,306.951
55333,2,"Delta Energy Center, LLC",CA,NG,NOX,,71663.461,4326477.692,150704.834,92922.517,74507.414,90155.796,84042.848,89361.886,72021.564,72449.44,100041.765,111319.838,141873.124,91768.393,63460.784,8507.536,4121.34
55333,2,"Delta Energy Center, LLC",CA,NG,gen,,745016.76,1193212.94,1232560.79,1952104.36,1445607.76,1817983.94,1702996.02,1626613.48,1262097.37,1325494.13,1858023.25,1851380.82,1908645.61,1728381.64,1094392.5,129272.47,74088.79
55333,3,"Delta Energy Center, LLC",CA,NG,CO2,,490298.428,680325.363,742913.533,736653.698,675107.499,680422.101,634025.251,728607.048,484179.578,580301.508,825914.013,803151.066,666524.629,519243.119,502284.106,83326.46,32083.769
55333,3,"Delta Energy Center, LLC",CA,NG,SO2,,4950.101,6868.668,7500.571,7437.38,6816.014,6869.638,6401.262,7356.459,4888.606,5859.104,8338.955,8109.097,6729.613,5242.642,5071.341,841.321,323.935
55333,3,"Delta Energy Center, LLC",CA,NG,NOX,,76539.457,3647636.143,152889.916,88804.599,84581.063,84226.13,75961.738,91081.668,71916.677,88701.976,110204.137,109180.834,112014.565,67116.661,71690.13,13912.033,4513.914
55333,3,"Delta Energy Center, LLC",CA,NG,gen,,769587.52,1090406.1,1160205.74,1872921.81,1679512.31,1678347.68,1549896.11,1769808.15,1166331.54,1387160.86,1987105.57,1942366.42,1598453.17,1236650.86,1179936.83,182544.2,76118.35
55343,CTG1,Luna Energy Facility,NM,NG,CO2,,,,,,437201.093,667053.677,490588.07,361708.919,427547.615,411826.352,421063.732,430790.861,496051.709,396456.409,544964.333,424477.273,64589.452
55343,CTG1,Luna Energy Facility,NM,NG,SO2,,,,,,4414.064,6734.667,4953.08,3652.113,4316.873,4158.105,4251.392,4349.584,5008.561,4002.897,5502.358,4285.816,652.136
55343,CTG1,Luna Energy Facility,NM,NG,NOX,,,,,,94288.216,116214.643,96509.55,80624.763,85196.779,99168.511,95262.913,90555.064,98435.625,87156.135,114287.997,79923.42,11898.063
55343,CTG1,Luna Energy Facility,NM,NG,gen,,,,,,1008012.24,1556251.46,1146127.99,833966.13,1016661.4,943979.97,961521.3,983487.72,1128879.82,875143.01,1191537.28,955473.69,151094.65
55343,CTG2,Luna Energy Facility,NM,NG,CO2,,,,,,403610.235,508320.961,506975.391,388207.462,435955.98,399414.168,405465.755,475493.904,443314.91,398689.772,562359.158,415286.982,66733.115
